id,start_time,end_time,duration_hr,gap_hr
88,2021-12-25T05:44:30,2021-12-25T06:13:00,0.475,0.267
89,2021-12-25T06:29:00,2021-12-25T06:37:30,0.142,0.253
90,2021-12-25T06:52:40,2021-12-25T07:21:40,0.483,0.797
91,2021-12-25T08:09:30,2021-12-25T08:32:20,0.381,0.289
92,2021-12-25T08:49:40,2021-12-25T09:20:10,0.508,0.542
93,2021-12-25T09:52:40,2021-12-25T10:15:10,0.375,0.303
94,2021-12-25T10:33:20,2021-12-25T10:43:30,0.169,0.761
95,2021-12-25T11:29:10,2021-12-25T12:08:40,0.658,0.239
96,2021-12-25T12:23:00,2021-12-25T13:02:40,0.661,0.942
97,2021-12-25T13:59:10,2021-12-25T14:04:40,0.092,0.514
98,2021-12-25T14:35:30,2021-12-25T14:40:50,0.089,0.256
99,2021-12-25T14:56:10,2021-12-26T12:05:50,21.161,0.650
100,2021-12-26T12:44:50,2021-12-26T20:50:00,8.086,0.594
101,2021-12-26T21:25:40,2021-12-26T21:42:50,0.286,0.600
102,2021-12-26T22:18:50,2021-12-26T23:10:00,0.853,0.367
103,2021-12-26T23:32:00,2021-12-26T23:51:10,0.319,0.458
104,2021-12-27T00:18:40,2021-12-27T23:00:00,22.689,0.486
105,2021-12-27T23:29:10,2021-12-28T00:29:40,1.008,0.272
106,2021-12-28T00:46:00,2021-12-28T00:54:00,0.133,2.528
107,2021-12-28T03:25:40,2021-12-28T04:09:10,0.725,2.011
108,2021-12-28T06:09:50,2021-12-28T06:20:10,0.172,0.747
109,2021-12-28T07:05:00,2021-12-28T07:18:30,0.225,0.228
110,2021-12-28T07:32:10,2021-12-28T22:43:00,15.181,2.367
111,2021-12-29T01:05:00,2021-12-29T01:24:00,0.317,3.336
112,2021-12-29T04:44:10,2021-12-29T04:51:10,0.117,3.114
113,2021-12-29T07:58:00,2021-12-29T08:06:50,0.147,1.050
114,2021-12-29T09:09:50,2021-12-29T09:24:50,0.250,4.917
115,2021-12-29T14:19:50,2021-12-29T14:33:20,0.225,7.186
116,2021-12-29T21:44:30,2021-12-30T01:12:50,3.472,0.544
117,2021-12-30T01:45:30,2021-12-30T01:56:40,0.186,2.692
118,2021-12-30T04:38:10,2021-12-30T04:41:00,0.047,1.903
119,2021-12-30T06:35:10,2021-12-30T07:04:50,0.494,0.250
120,2021-12-30T07:19:50,2021-12-31T00:08:50,16.817,0.256
121,2021-12-31T00:24:10,2021-12-31T09:26:10,9.033,0.281
122,2021-12-31T09:43:00,2021-12-31T10:18:30,0.592,0.242
123,2021-12-31T10:33:00,2021-12-31T12:50:10,2.286,0.583
124,2021-12-31T13:25:10,2021-12-31T16:18:10,2.883,0.228
125,2021-12-31T16:31:50,2021-12-31T17:58:00,1.436,1.200
