id,start_time,end_time,duration_hr,gap_hr
88,2022-03-20T13:40:20,2022-03-20T15:58:20,2.3,32.047
89,2022-03-22T00:01:10,2022-03-22T03:58:10,3.95,76.689
90,2022-03-25T08:39:30,2022-03-25T13:09:20,4.497,4.892
91,2022-03-25T18:02:50,2022-03-25T19:25:50,1.383,2.528
92,2022-03-25T21:57:30,2022-03-26T00:05:40,2.136,37.819
93,2022-03-27T13:54:50,2022-03-27T15:39:10,1.739,53.575
94,2022-03-29T21:13:40,2022-03-30T19:20:50,22.119,49.664
95,2022-04-01T21:00:40,2022-04-01T21:49:30,0.814,7.108
96,2022-04-02T04:56:00,2022-04-02T05:07:40,0.194,53.861
97,2022-04-04T10:59:20,2022-04-04T11:26:30,0.453,4.956
98,2022-04-04T16:23:50,2022-04-04T18:04:10,1.672,14.803
99,2022-04-05T08:52:20,2022-04-07T16:58:30,56.103,50.714
100,2022-04-09T19:41:20,2022-04-09T21:14:00,1.544,11.089
101,2022-04-10T08:19:20,2022-04-10T09:09:30,0.836,10.264
102,2022-04-10T19:25:20,2022-04-10T20:35:40,1.172,42.947
103,2022-04-12T15:32:30,2022-04-13T17:45:50,26.222,13.317
104,2022-04-14T07:04:50,2022-04-14T09:47:30,2.711,2.136
105,2022-04-14T11:55:40,2022-04-15T08:13:50,20.303,1.864
106,2022-04-15T10:05:40,2022-04-15T22:55:40,12.833,19.497
107,2022-04-16T18:25:30,2022-04-16T23:33:30,5.133,16.233
108,2022-04-17T15:47:30,2022-04-18T09:54:20,18.114,1.814
109,2022-04-18T11:43:10,2022-04-18T12:26:10,0.717,33.989
110,2022-04-19T22:25:30,2022-04-19T22:45:40,0.336,13.344
111,2022-04-20T12:06:20,2022-04-20T16:34:20,4.467,4.778
112,2022-04-20T21:21:00,2022-04-20T23:07:40,1.778,31.739
113,2022-04-22T06:52:00,2022-04-25T19:58:40,85.111,8.386
114,2022-04-26T04:21:50,2022-04-26T07:19:50,2.967,1.692
115,2022-04-26T09:01:20,2022-04-26T09:56:20,0.917,74.325
116,2022-04-29T12:15:50,2022-04-29T14:32:20,2.275,1.653
117,2022-04-29T16:11:30,2022-05-01T21:03:30,52.867,11.65
118,2022-05-02T08:42:30,2022-05-02T17:34:20,8.864,41.067
119,2022-05-04T10:38:20,2022-05-04T12:24:30,1.769,33.139
120,2022-05-05T21:32:50,2022-05-05T22:06:10,0.556,0.975
121,2022-05-05T23:04:40,2022-05-06T01:11:30,2.114,10.781
122,2022-05-06T11:58:20,2022-05-06T13:25:50,1.458,6.786
123,2022-05-06T20:13:00,2022-05-07T03:16:30,7.058,6.778
124,2022-05-07T10:03:10,2022-05-07T11:30:30,1.456,8.183
125,2022-05-07T19:41:30,2022-05-07T20:05:10,0.394,3.356
126,2022-05-07T23:26:30,2022-05-08T04:56:10,5.494,6.114
127,2022-05-08T11:03:00,2022-05-08T12:43:10,1.669,1.719
128,2022-05-08T14:26:20,2022-05-08T15:58:00,1.528,13.658
129,2022-05-09T05:37:30,2022-05-09T06:20:10,0.711,2.889
130,2022-05-09T09:13:30,2022-05-09T22:38:20,13.414,-999
