id,start_time,end_time,duration_hr,gap_hr
0,2021-12-13T18:43:00,2021-12-13T18:43:30,0.008,29.669
1,2021-12-15T00:23:40,2021-12-16T04:47:40,28.400,0.347
2,2021-12-16T05:08:30,2021-12-16T09:13:30,4.083,0.314
3,2021-12-16T09:32:20,2021-12-16T09:57:10,0.414,0.650
4,2021-12-16T10:36:10,2021-12-16T11:31:20,0.919,2.375
5,2021-12-16T13:53:50,2021-12-16T14:06:20,0.208,1.608
6,2021-12-16T15:42:50,2021-12-16T15:50:20,0.125,0.706
7,2021-12-16T16:32:40,2021-12-16T16:40:20,0.128,0.336
8,2021-12-16T17:00:30,2021-12-16T18:14:50,1.239,0.814
9,2021-12-16T19:03:40,2021-12-16T19:51:00,0.789,0.736
10,2021-12-16T20:35:10,2021-12-16T20:59:00,0.397,0.481
11,2021-12-16T21:27:50,2021-12-16T21:28:30,0.011,0.603
12,2021-12-16T22:04:40,2021-12-16T22:29:10,0.408,1.547
13,2021-12-17T00:02:00,2021-12-17T00:02:20,0.006,0.547
14,2021-12-17T00:35:10,2021-12-17T00:35:30,0.006,2.719
15,2021-12-17T03:18:40,2021-12-17T03:19:00,0.006,0.425
16,2021-12-17T03:44:30,2021-12-17T03:48:10,0.061,0.414
17,2021-12-17T04:13:00,2021-12-17T04:21:40,0.144,5.272
18,2021-12-17T09:38:00,2021-12-17T09:58:40,0.344,1.744
19,2021-12-17T11:43:20,2021-12-18T02:23:20,14.667,0.747
20,2021-12-18T03:08:10,2021-12-18T17:03:00,13.914,1.811
21,2021-12-18T18:51:40,2021-12-18T19:13:30,0.364,0.314
22,2021-12-18T19:32:20,2021-12-18T20:38:30,1.103,10.658
23,2021-12-19T07:18:00,2021-12-19T18:53:40,11.594,6.042
24,2021-12-20T00:56:10,2021-12-20T00:57:00,0.014,0.500
25,2021-12-20T01:27:00,2021-12-20T02:27:00,1.000,0.483
26,2021-12-20T02:56:00,2021-12-20T02:58:00,0.033,0.383
27,2021-12-20T03:21:00,2021-12-20T03:58:30,0.625,3.508
28,2021-12-20T07:29:00,2021-12-20T08:05:50,0.614,0.389
29,2021-12-20T08:29:10,2021-12-20T09:11:30,0.706,4.447
30,2021-12-20T13:38:20,2021-12-20T14:11:00,0.544,3.297
31,2021-12-20T17:28:50,2021-12-20T17:36:30,0.128,0.661
32,2021-12-20T18:16:10,2021-12-20T18:41:00,0.414,1.197
33,2021-12-20T19:52:50,2021-12-20T23:02:30,3.161,0.392
34,2021-12-20T23:26:00,2021-12-21T01:06:40,1.678,1.214
35,2021-12-21T02:19:30,2021-12-21T03:09:20,0.831,0.319
36,2021-12-21T03:28:30,2021-12-21T04:09:50,0.689,0.367
37,2021-12-21T04:31:50,2021-12-21T22:26:40,17.914,0.689
38,2021-12-21T23:08:00,2021-12-22T00:15:40,1.128,0.333
39,2021-12-22T00:35:40,2021-12-22T00:57:10,0.358,0.478
40,2021-12-22T01:25:50,2021-12-22T02:00:30,0.578,0.417
41,2021-12-22T02:25:30,2021-12-22T02:50:50,0.422,0.408
42,2021-12-22T03:15:20,2021-12-22T03:35:10,0.331,0.306
43,2021-12-22T03:53:30,2021-12-22T04:24:40,0.519,0.297
44,2021-12-22T04:42:30,2021-12-22T04:56:40,0.236,0.597
45,2021-12-22T05:32:30,2021-12-22T05:40:20,0.131,0.594
46,2021-12-22T06:16:00,2021-12-22T06:44:40,0.478,0.794
47,2021-12-22T07:32:20,2021-12-22T09:51:10,2.314,0.428
48,2021-12-22T10:16:50,2021-12-22T10:40:20,0.392,0.472
49,2021-12-22T11:08:40,2021-12-22T11:20:30,0.197,1.036
50,2021-12-22T12:22:40,2021-12-22T12:51:40,0.483,0.417
51,2021-12-22T13:16:40,2021-12-22T14:48:00,1.522,0.317
52,2021-12-22T15:07:00,2021-12-22T16:43:40,1.611,0.308
53,2021-12-22T17:02:10,2021-12-22T19:44:10,2.700,0.319
54,2021-12-22T20:03:20,2021-12-24T05:29:20,33.433,0.333
55,2021-12-24T05:49:20,2021-12-24T09:19:50,3.508,0.447
56,2021-12-24T09:46:40,2021-12-24T13:40:40,3.900,0.286
57,2021-12-24T13:57:50,2021-12-24T14:19:50,0.367,0.353
58,2021-12-24T14:41:00,2021-12-24T22:38:20,7.956,0.369
59,2021-12-24T23:00:30,2021-12-24T23:34:20,0.564,0.464
60,2021-12-25T00:02:10,2021-12-25T00:39:10,0.617,0.539
61,2021-12-25T01:11:30,2021-12-25T01:25:50,0.239,0.514
62,2021-12-25T01:56:40,2021-12-25T02:35:50,0.653,0.406
63,2021-12-25T03:00:10,2021-12-25T04:12:30,1.206,1.533
64,2021-12-25T05:44:30,2021-12-25T07:21:40,1.619,0.797
