id,start_time,end_time,duration_hr,gap_hr
88,2022-03-29T21:13:40,2022-03-30T18:07:00,20.889,117.306
89,2022-04-04T15:25:20,2022-04-04T18:04:10,2.647,14.803
90,2022-04-05T08:52:20,2022-04-07T17:10:50,56.308,50.508
91,2022-04-09T19:41:20,2022-04-09T20:52:40,1.189,11.444
92,2022-04-10T08:19:20,2022-04-10T09:09:30,0.836,10.264
93,2022-04-10T19:25:20,2022-04-10T20:35:10,1.164,44.033
94,2022-04-12T16:37:10,2022-04-13T17:53:00,25.264,13.197
95,2022-04-14T07:04:50,2022-04-15T22:55:40,39.847,40.864
96,2022-04-17T15:47:30,2022-04-18T10:05:10,18.294,1.633
97,2022-04-18T11:43:10,2022-04-18T12:56:20,1.219,47.167
98,2022-04-20T12:06:20,2022-04-20T16:34:20,4.467,4.778
99,2022-04-20T21:21:00,2022-04-20T23:07:40,1.778,31.739
100,2022-04-22T06:52:00,2022-04-25T02:46:20,67.906,2.281
101,2022-04-25T05:03:10,2022-04-25T19:58:40,14.925,8.933
102,2022-04-26T04:54:40,2022-04-26T07:19:50,2.419,1.692
103,2022-04-26T09:01:20,2022-04-26T09:56:20,0.917,74.325
104,2022-04-29T12:15:50,2022-04-29T14:32:20,2.275,1.653
105,2022-04-29T16:11:30,2022-05-01T16:30:00,48.308,1.556
106,2022-05-01T18:03:20,2022-05-01T21:03:30,3.003,11.650
107,2022-05-02T08:42:30,2022-05-02T17:34:20,8.864,41.067
108,2022-05-04T10:38:20,2022-05-04T12:35:20,1.950,47.189
109,2022-05-06T11:46:40,2022-05-06T14:07:00,2.339,10.306
110,2022-05-07T00:25:20,2022-05-07T01:14:20,0.817,8.814
111,2022-05-07T10:03:10,2022-05-07T11:30:30,1.456,11.933
112,2022-05-07T23:26:30,2022-05-08T04:56:10,5.494,6.114
113,2022-05-08T11:03:00,2022-05-08T12:43:10,1.669,16.764
114,2022-05-09T05:29:00,2022-05-09T06:43:50,1.247,2.494
115,2022-05-09T09:13:30,2022-05-09T22:38:20,13.414,-999.000
