id,start_time,end_time,duration_hr,gap_hr
44,2021-12-20T13:43:20,2021-12-20T13:54:40,0.189,3.569
45,2021-12-20T17:28:50,2021-12-20T17:29:00,0.003,0.786
46,2021-12-20T18:16:10,2021-12-20T18:41:00,0.414,1.197
47,2021-12-20T19:52:50,2021-12-20T20:35:50,0.717,0.264
48,2021-12-20T20:51:40,2021-12-20T23:02:30,2.181,0.392
49,2021-12-20T23:26:00,2021-12-20T23:29:10,0.053,0.233
50,2021-12-20T23:43:10,2021-12-21T00:08:40,0.425,0.261
51,2021-12-21T00:24:20,2021-12-21T01:06:40,0.706,0.683
52,2021-12-21T01:47:40,2021-12-21T01:56:50,0.153,0.378
53,2021-12-21T02:19:30,2021-12-21T03:09:20,0.831,0.319
54,2021-12-21T03:28:30,2021-12-21T04:09:50,0.689,0.367
55,2021-12-21T04:31:50,2021-12-21T18:32:50,14.017,0.228
56,2021-12-21T18:46:30,2021-12-21T20:13:50,1.456,0.278
57,2021-12-21T20:30:30,2021-12-21T22:26:40,1.936,0.364
58,2021-12-21T22:48:30,2021-12-21T22:49:10,0.011,0.314
59,2021-12-21T23:08:00,2021-12-21T23:23:00,0.250,0.261
60,2021-12-21T23:38:40,2021-12-21T23:48:00,0.156,0.275
61,2021-12-22T00:04:30,2021-12-22T00:15:40,0.186,0.333
62,2021-12-22T00:35:40,2021-12-22T00:57:10,0.358,0.478
63,2021-12-22T01:25:50,2021-12-22T01:44:40,0.314,0.681
64,2021-12-22T02:25:30,2021-12-22T02:50:50,0.422,0.408
65,2021-12-22T03:15:20,2021-12-22T03:17:20,0.033,0.242
66,2021-12-22T03:31:50,2021-12-22T03:35:10,0.056,0.306
67,2021-12-22T03:53:30,2021-12-22T04:24:40,0.519,0.297
68,2021-12-22T04:42:30,2021-12-22T04:43:10,0.011,0.822
69,2021-12-22T05:32:30,2021-12-22T05:40:20,0.131,0.869
70,2021-12-22T06:32:30,2021-12-22T06:44:40,0.203,0.494
71,2021-12-22T07:14:20,2021-12-22T07:14:50,0.008,0.292
72,2021-12-22T07:32:20,2021-12-22T07:51:40,0.322,0.253
73,2021-12-22T08:06:50,2021-12-22T08:46:30,0.661,0.244
74,2021-12-22T09:01:10,2021-12-22T09:51:10,0.833,0.428
75,2021-12-22T10:16:50,2021-12-22T10:40:20,0.392,0.472
76,2021-12-22T11:08:40,2021-12-22T11:20:30,0.197,1.036
77,2021-12-22T12:22:40,2021-12-22T12:51:40,0.483,0.417
78,2021-12-22T13:16:40,2021-12-22T13:51:00,0.572,0.225
79,2021-12-22T14:04:30,2021-12-22T14:31:40,0.453,0.231
80,2021-12-22T14:45:30,2021-12-22T14:48:00,0.042,0.550
81,2021-12-22T15:21:00,2021-12-22T16:43:40,1.378,0.308
82,2021-12-22T17:02:10,2021-12-22T17:20:00,0.297,0.239
83,2021-12-22T17:34:20,2021-12-22T18:00:00,0.428,0.233
84,2021-12-22T18:14:00,2021-12-22T19:44:10,1.503,0.319
85,2021-12-22T20:03:20,2021-12-22T20:43:10,0.664,0.244
86,2021-12-22T20:57:50,2021-12-22T22:17:40,1.331,0.267
87,2021-12-22T22:33:40,2021-12-22T23:45:40,1.200,0.481
88,2021-12-23T00:14:30,2021-12-24T05:29:20,29.247,0.564
89,2021-12-24T06:03:10,2021-12-24T07:24:30,1.356,0.269
90,2021-12-24T07:40:40,2021-12-24T08:22:10,0.692,0.503
91,2021-12-24T08:52:20,2021-12-24T09:19:50,0.458,0.447
92,2021-12-24T09:46:40,2021-12-24T10:49:00,1.039,0.483
93,2021-12-24T11:18:00,2021-12-24T13:40:40,2.378,0.286
94,2021-12-24T13:57:50,2021-12-24T14:19:50,0.367,0.589
95,2021-12-24T14:55:10,2021-12-24T21:53:50,6.978,0.242
96,2021-12-24T22:08:20,2021-12-24T22:38:20,0.500,0.369
97,2021-12-24T23:00:30,2021-12-24T23:34:20,0.564,0.719
98,2021-12-25T00:17:30,2021-12-25T00:23:00,0.092,0.250
99,2021-12-25T00:38:00,2021-12-25T00:39:10,0.019,0.539
100,2021-12-25T01:11:30,2021-12-25T01:25:50,0.239,0.514
101,2021-12-25T01:56:40,2021-12-25T02:35:50,0.653,0.406
102,2021-12-25T03:00:10,2021-12-25T03:03:40,0.058,0.272
103,2021-12-25T03:20:00,2021-12-25T03:25:40,0.094,0.256
104,2021-12-25T03:41:00,2021-12-25T04:12:30,0.525,1.533
105,2021-12-25T05:44:30,2021-12-25T06:13:00,0.475,0.267
106,2021-12-25T06:29:00,2021-12-25T06:37:30,0.142,0.253
107,2021-12-25T06:52:40,2021-12-25T07:21:40,0.483,0.797
108,2021-12-25T08:09:30,2021-12-25T08:32:20,0.381,0.289
109,2021-12-25T08:49:40,2021-12-25T09:20:10,0.508,0.542
110,2021-12-25T09:52:40,2021-12-25T10:15:10,0.375,0.303
111,2021-12-25T10:33:20,2021-12-25T10:43:30,0.169,0.406
112,2021-12-25T11:07:50,2021-12-25T11:10:50,0.050,0.306
113,2021-12-25T11:29:10,2021-12-25T12:08:40,0.658,0.239
114,2021-12-25T12:23:00,2021-12-25T13:02:40,0.661,0.942
115,2021-12-25T13:59:10,2021-12-25T14:04:40,0.092,0.514
116,2021-12-25T14:35:30,2021-12-25T14:40:50,0.089,0.256
117,2021-12-25T14:56:10,2021-12-26T12:05:50,21.161,0.650
118,2021-12-26T12:44:50,2021-12-26T20:50:00,8.086,0.308
119,2021-12-26T21:08:30,2021-12-26T21:10:10,0.028,0.258
120,2021-12-26T21:25:40,2021-12-26T21:42:50,0.286,0.600
121,2021-12-26T22:18:50,2021-12-26T23:10:00,0.853,0.367
122,2021-12-26T23:32:00,2021-12-26T23:51:10,0.319,0.458
123,2021-12-27T00:18:40,2021-12-27T23:00:00,22.689,0.486
124,2021-12-27T23:29:10,2021-12-28T00:29:40,1.008,0.272
125,2021-12-28T00:46:00,2021-12-28T00:54:00,0.133,1.900
126,2021-12-28T02:48:00,2021-12-28T02:49:10,0.019,0.608
127,2021-12-28T03:25:40,2021-12-28T04:09:10,0.725,0.556
128,2021-12-28T04:42:30,2021-12-28T04:50:10,0.128,0.486
129,2021-12-28T05:19:20,2021-12-28T05:28:10,0.147,0.694
130,2021-12-28T06:09:50,2021-12-28T06:20:10,0.172,0.344
131,2021-12-28T06:40:50,2021-12-28T06:49:00,0.136,0.267
132,2021-12-28T07:05:00,2021-12-28T07:18:30,0.225,0.228
133,2021-12-28T07:32:10,2021-12-28T22:43:00,15.181,1.331
134,2021-12-29T00:02:50,2021-12-29T00:09:10,0.106,0.931
135,2021-12-29T01:05:00,2021-12-29T01:24:00,0.317,3.336
136,2021-12-29T04:44:10,2021-12-29T04:51:10,0.117,0.550
137,2021-12-29T05:24:10,2021-12-29T05:31:10,0.117,2.447
138,2021-12-29T07:58:00,2021-12-29T08:06:50,0.147,1.050
139,2021-12-29T09:09:50,2021-12-29T09:24:50,0.250,1.842
140,2021-12-29T11:15:20,2021-12-29T11:19:50,0.075,3.000
141,2021-12-29T14:19:50,2021-12-29T14:33:20,0.225,1.342
142,2021-12-29T15:53:50,2021-12-29T15:55:10,0.022,5.350
143,2021-12-29T21:16:10,2021-12-29T21:17:10,0.017,0.456
144,2021-12-29T21:44:30,2021-12-30T01:12:50,3.472,0.544
145,2021-12-30T01:45:30,2021-12-30T01:56:40,0.186,0.933
146,2021-12-30T02:52:40,2021-12-30T02:54:30,0.031,0.489
147,2021-12-30T03:23:50,2021-12-30T03:34:10,0.172,0.661
148,2021-12-30T04:13:50,2021-12-30T04:17:00,0.053,0.353
149,2021-12-30T04:38:10,2021-12-30T04:41:00,0.047,1.903
150,2021-12-30T06:35:10,2021-12-30T07:04:50,0.494,0.250
151,2021-12-30T07:19:50,2021-12-31T00:08:50,16.817,0.256
152,2021-12-31T00:24:10,2021-12-31T09:26:10,9.033,0.281
153,2021-12-31T09:43:00,2021-12-31T10:18:30,0.592,0.242
154,2021-12-31T10:33:00,2021-12-31T12:50:10,2.286,0.247
155,2021-12-31T13:05:00,2021-12-31T13:09:10,0.069,0.267
156,2021-12-31T13:25:10,2021-12-31T16:18:10,2.883,0.228
157,2021-12-31T16:31:50,2021-12-31T17:58:00,1.436,0.856
158,2021-12-31T18:49:20,2021-12-31T18:50:10,0.014,0.331
159,2021-12-31T19:10:00,2021-12-31T21:43:50,2.564,0.242
160,2021-12-31T21:58:20,2021-12-31T22:01:10,0.047,0.233
161,2021-12-31T22:15:10,2021-12-31T23:05:00,0.831,0.472
162,2021-12-31T23:33:20,2022-01-01T02:30:30,2.953,0.342
163,2022-01-01T02:51:00,2022-01-01T03:27:30,0.608,0.253
164,2022-01-01T03:42:40,2022-01-01T16:25:00,12.706,0.258
165,2022-01-01T16:40:30,2022-01-02T23:02:50,30.372,0.617
166,2022-01-02T23:39:50,2022-01-02T23:41:00,0.019,0.233
167,2022-01-02T23:55:00,2022-01-03T00:23:10,0.469,1.011
168,2022-01-03T01:23:50,2022-01-03T01:31:10,0.122,0.417
169,2022-01-03T01:56:10,2022-01-03T02:12:50,0.278,1.725
170,2022-01-03T03:56:20,2022-01-03T04:05:50,0.158,0.931
171,2022-01-03T05:01:40,2022-01-03T05:18:00,0.272,0.700
172,2022-01-03T06:00:00,2022-01-03T06:15:10,0.253,1.333
173,2022-01-03T07:35:10,2022-01-03T07:39:50,0.078,2.200
174,2022-01-03T09:51:50,2022-01-03T10:01:10,0.156,0.350
175,2022-01-03T10:22:10,2022-01-03T10:31:30,0.156,0.494
176,2022-01-03T11:01:10,2022-01-03T11:09:00,0.131,0.686
177,2022-01-03T11:50:10,2022-01-03T12:34:20,0.736,1.931
178,2022-01-03T14:30:10,2022-01-03T14:39:00,0.147,0.686
179,2022-01-03T15:20:10,2022-01-03T22:29:00,7.147,1.436
180,2022-01-03T23:55:10,2022-01-04T00:00:20,0.086,0.369
181,2022-01-04T00:22:30,2022-01-04T01:24:20,1.031,0.478
182,2022-01-04T01:53:00,2022-01-06T06:16:30,52.392,1.039
183,2022-01-06T07:18:50,2022-01-06T18:07:30,10.811,0.658
184,2022-01-06T18:47:00,2022-01-06T21:58:00,3.183,1.272
185,2022-01-06T23:14:20,2022-01-06T23:21:50,0.125,11.672
186,2022-01-07T11:02:10,2022-01-07T11:46:00,0.731,2.483
187,2022-01-07T14:15:00,2022-01-07T16:30:30,2.258,2.600
188,2022-01-07T19:06:30,2022-01-07T19:10:40,0.069,1.964
189,2022-01-07T21:08:30,2022-01-08T13:36:10,16.461,1.144
190,2022-01-08T14:44:50,2022-01-08T14:50:50,0.100,0.683
191,2022-01-08T15:31:50,2022-01-08T15:37:40,0.097,0.961
192,2022-01-08T16:35:20,2022-01-09T00:44:50,8.158,0.761
193,2022-01-09T01:30:30,2022-01-09T01:56:50,0.439,0.419
194,2022-01-09T02:22:00,2022-01-09T02:52:10,0.503,1.983
195,2022-01-09T04:51:10,2022-01-09T05:08:20,0.286,21.581
196,2022-01-10T02:43:10,2022-01-10T02:43:20,0.003,12.894
197,2022-01-10T15:37:00,2022-01-10T15:38:40,0.028,40.944
198,2022-01-12T08:35:20,2022-01-12T17:00:00,8.411,4.142
199,2022-01-12T21:08:30,2022-01-13T04:22:00,7.225,6.925
200,2022-01-13T11:17:30,2022-01-13T11:17:40,0.003,3.111
201,2022-01-13T14:24:20,2022-01-13T21:23:20,6.983,0.256
202,2022-01-13T21:38:40,2022-01-13T22:54:30,1.264,0.272
203,2022-01-13T23:10:50,2022-01-14T01:12:40,2.031,6.181
204,2022-01-14T07:23:30,2022-01-14T08:09:00,0.758,1.119
205,2022-01-14T09:16:10,2022-01-14T13:28:50,4.211,7.869
206,2022-01-14T21:21:00,2022-01-14T21:22:40,0.028,1.075
207,2022-01-14T22:27:10,2022-01-14T22:27:20,0.003,0.225
208,2022-01-14T22:40:50,2022-01-14T22:55:10,0.239,18.017
209,2022-01-15T16:56:10,2022-01-15T17:26:50,0.511,0.228
210,2022-01-15T17:40:30,2022-01-16T02:46:20,9.097,4.039
211,2022-01-16T06:48:40,2022-01-16T06:51:50,0.053,6.761
212,2022-01-16T13:37:30,2022-01-16T18:59:30,5.367,1.386
213,2022-01-16T20:22:40,2022-01-16T20:28:50,0.103,0.542
214,2022-01-16T21:01:20,2022-01-16T21:07:00,0.094,21.581
215,2022-01-17T18:41:50,2022-01-17T19:14:10,0.539,0.286
216,2022-01-17T19:31:20,2022-01-17T19:36:40,0.089,0.436
217,2022-01-17T20:02:50,2022-01-18T06:00:00,9.953,1.350
218,2022-01-18T07:21:00,2022-01-18T07:22:10,0.019,0.622
219,2022-01-18T07:59:30,2022-01-18T09:33:40,1.569,0.883
220,2022-01-18T10:26:40,2022-01-19T05:32:30,19.097,0.506
221,2022-01-19T06:02:50,2022-01-19T08:58:50,2.933,0.503
222,2022-01-19T09:29:00,2022-01-19T09:53:40,0.411,0.667
223,2022-01-19T10:33:40,2022-01-19T10:51:10,0.292,8.169
224,2022-01-19T19:01:20,2022-01-19T19:13:50,0.208,1.267
225,2022-01-19T20:29:50,2022-01-19T20:32:40,0.047,24.372
226,2022-01-20T20:55:00,2022-01-20T20:59:10,0.069,0.667
227,2022-01-20T21:39:10,2022-01-20T21:41:50,0.044,6.589
228,2022-01-21T04:17:10,2022-01-21T04:31:10,0.233,0.547
229,2022-01-21T05:04:00,2022-01-21T05:05:00,0.017,0.925
230,2022-01-21T06:00:30,2022-01-21T07:19:30,1.317,3.067
231,2022-01-21T10:23:30,2022-01-21T13:17:10,2.894,1.175
232,2022-01-21T14:27:40,2022-01-21T19:17:10,4.825,2.203
233,2022-01-21T21:29:20,2022-01-22T01:03:20,3.567,1.072
234,2022-01-22T02:07:40,2022-01-22T09:47:10,7.658,8.394
235,2022-01-22T18:10:50,2022-01-23T02:04:50,7.900,0.397
236,2022-01-23T02:28:40,2022-01-23T02:35:50,0.119,1.639
237,2022-01-23T04:14:10,2022-01-23T04:27:00,0.214,9.544
238,2022-01-23T13:59:40,2022-01-23T14:22:40,0.383,0.236
239,2022-01-23T14:36:50,2022-01-23T14:57:50,0.350,0.817
240,2022-01-23T15:46:50,2022-01-24T07:59:50,16.217,1.050
241,2022-01-24T09:02:50,2022-01-24T15:10:30,6.128,3.100
242,2022-01-24T18:16:30,2022-01-24T18:39:20,0.381,2.633
243,2022-01-24T21:17:20,2022-01-24T21:22:30,0.086,36.008
244,2022-01-26T09:23:00,2022-01-26T09:49:50,0.447,1.492
245,2022-01-26T11:19:20,2022-01-26T13:31:10,2.197,1.361
246,2022-01-26T14:52:50,2022-01-26T16:25:50,1.550,5.828
247,2022-01-26T22:15:30,2022-01-26T22:18:10,0.044,0.722
248,2022-01-26T23:01:30,2022-01-27T00:24:50,1.389,2.381
249,2022-01-27T02:47:40,2022-01-27T04:24:30,1.614,0.414
250,2022-01-27T04:49:20,2022-01-27T05:11:00,0.361,1.408
251,2022-01-27T06:35:30,2022-01-27T11:28:00,4.875,5.464
252,2022-01-27T16:55:50,2022-01-27T19:28:00,2.536,14.842
253,2022-01-28T10:18:30,2022-01-28T20:13:40,9.919,1.539
254,2022-01-28T21:46:00,2022-01-28T22:27:20,0.689,1.156
255,2022-01-28T23:36:40,2022-01-28T23:43:00,0.106,0.314
256,2022-01-29T00:01:50,2022-01-29T00:15:20,0.225,1.361
257,2022-01-29T01:37:00,2022-01-29T02:10:50,0.564,4.708
258,2022-01-29T06:53:20,2022-01-29T06:53:30,0.003,0.292
259,2022-01-29T07:11:00,2022-01-29T07:15:00,0.067,1.531
260,2022-01-29T08:46:50,2022-01-29T11:11:40,2.414,5.983
261,2022-01-29T17:10:40,2022-01-29T17:10:50,0.003,0.467
262,2022-01-29T17:38:50,2022-01-29T17:39:10,0.006,0.286
263,2022-01-29T17:56:20,2022-01-29T21:33:10,3.614,0.489
264,2022-01-29T22:02:30,2022-01-29T22:05:10,0.044,0.575
265,2022-01-29T22:39:40,2022-01-30T14:29:40,15.833,0.256
266,2022-01-30T14:45:00,2022-01-30T14:57:10,0.203,0.672
267,2022-01-30T15:37:30,2022-01-30T16:34:20,0.947,0.333
268,2022-01-30T16:54:20,2022-01-31T04:30:50,11.608,18.236
269,2022-01-31T22:45:00,2022-01-31T23:04:20,0.322,0.250
270,2022-01-31T23:19:20,2022-02-01T07:10:40,7.856,0.322
271,2022-02-01T07:30:00,2022-02-01T15:31:20,8.022,0.392
272,2022-02-01T15:54:50,2022-02-01T21:56:40,6.031,0.339
273,2022-02-01T22:17:00,2022-02-01T22:24:30,0.125,23.133
274,2022-02-02T21:32:30,2022-02-02T21:52:20,0.331,16.850
275,2022-02-03T14:43:20,2022-02-03T17:03:00,2.328,5.947
276,2022-02-03T22:59:50,2022-02-04T08:48:50,9.817,0.661
277,2022-02-04T09:28:30,2022-02-04T21:32:50,12.072,0.706
278,2022-02-04T22:15:10,2022-02-04T22:17:40,0.042,6.694
279,2022-02-05T04:59:20,2022-02-05T04:59:30,0.003,0.250
280,2022-02-05T05:14:30,2022-02-05T20:38:30,15.400,3.478
281,2022-02-06T00:07:10,2022-02-06T00:43:40,0.608,3.083
282,2022-02-06T03:48:40,2022-02-06T11:52:10,8.058,0.867
283,2022-02-06T12:44:10,2022-02-06T16:57:00,4.214,12.956
284,2022-02-07T05:54:20,2022-02-07T06:06:40,0.206,0.464
285,2022-02-07T06:34:30,2022-02-07T11:19:00,4.742,3.825
286,2022-02-07T15:08:30,2022-02-07T15:09:20,0.014,0.764
287,2022-02-07T15:55:10,2022-02-07T15:57:10,0.033,10.353
288,2022-02-08T02:18:20,2022-02-08T07:52:50,5.575,0.342
289,2022-02-08T08:13:20,2022-02-08T09:00:40,0.789,10.011
290,2022-02-08T19:01:20,2022-02-08T19:14:30,0.219,12.928
291,2022-02-09T08:10:10,2022-02-09T10:44:20,2.569,1.625
292,2022-02-09T12:21:50,2022-02-09T12:23:00,0.019,0.253
293,2022-02-09T12:38:10,2022-02-09T15:51:00,3.214,0.456
294,2022-02-09T16:18:20,2022-02-09T16:46:00,0.461,0.403
295,2022-02-09T17:10:10,2022-02-09T21:21:50,4.194,0.622
296,2022-02-09T21:59:10,2022-02-09T22:23:50,0.411,0.550
297,2022-02-09T22:56:50,2022-02-10T00:10:40,1.231,0.658
298,2022-02-10T00:50:10,2022-02-10T01:05:50,0.261,8.397
299,2022-02-10T09:29:40,2022-02-10T09:31:20,0.028,4.239
300,2022-02-10T13:45:40,2022-02-10T18:14:20,4.478,0.706
301,2022-02-10T18:56:40,2022-02-10T19:03:00,0.106,1.200
302,2022-02-10T20:15:00,2022-02-10T20:27:00,0.200,1.492
303,2022-02-10T21:56:30,2022-02-10T22:14:40,0.303,3.039
304,2022-02-11T01:17:00,2022-02-11T22:17:50,21.014,16.647
305,2022-02-12T14:56:40,2022-02-12T16:02:50,1.103,3.044
306,2022-02-12T19:05:30,2022-02-12T23:41:20,4.597,0.269
307,2022-02-12T23:57:30,2022-02-13T00:41:40,0.736,1.642
308,2022-02-13T02:20:10,2022-02-13T04:48:20,2.469,0.728
309,2022-02-13T05:32:00,2022-02-13T05:35:40,0.061,2.014
310,2022-02-13T07:36:30,2022-02-13T07:43:30,0.117,0.506
311,2022-02-13T08:13:50,2022-02-13T08:14:20,0.008,6.169
312,2022-02-13T14:24:30,2022-02-13T14:24:40,0.003,3.289
313,2022-02-13T17:42:00,2022-02-14T05:32:10,11.836,0.358
314,2022-02-14T05:53:40,2022-02-14T05:57:10,0.058,0.689
315,2022-02-14T06:38:30,2022-02-14T13:42:00,7.058,4.083
316,2022-02-14T17:47:00,2022-02-14T17:53:30,0.108,0.225
317,2022-02-14T18:07:00,2022-02-14T18:13:50,0.114,1.367
318,2022-02-14T19:35:50,2022-02-14T19:36:10,0.006,1.069
319,2022-02-14T20:40:20,2022-02-14T20:49:40,0.156,0.856
320,2022-02-14T21:41:00,2022-02-14T21:43:40,0.044,0.236
321,2022-02-14T21:57:50,2022-02-14T21:58:50,0.017,0.492
322,2022-02-14T22:28:20,2022-02-14T22:28:40,0.006,6.661
323,2022-02-15T05:08:20,2022-02-15T05:32:30,0.403,0.408
324,2022-02-15T05:57:00,2022-02-15T07:20:20,1.389,1.133
325,2022-02-15T08:28:20,2022-02-15T08:28:30,0.003,1.097
326,2022-02-15T09:34:20,2022-02-15T10:53:50,1.325,0.619
327,2022-02-15T11:31:00,2022-02-15T12:40:10,1.153,4.994
328,2022-02-15T17:39:50,2022-02-15T17:41:00,0.019,0.497
329,2022-02-15T18:10:50,2022-02-15T18:22:00,0.186,2.781
330,2022-02-15T21:08:50,2022-02-16T05:47:00,8.636,0.253
331,2022-02-16T06:02:10,2022-02-16T06:27:10,0.417,0.256
332,2022-02-16T06:42:30,2022-02-16T06:42:50,0.006,3.647
333,2022-02-16T10:21:40,2022-02-16T10:57:40,0.600,2.931
334,2022-02-16T13:53:30,2022-02-16T14:10:10,0.278,0.586
335,2022-02-16T14:45:20,2022-02-16T16:13:00,1.461,1.411
336,2022-02-16T17:37:40,2022-02-16T22:10:20,4.544,0.703
337,2022-02-16T22:52:30,2022-02-16T23:42:10,0.828,20.283
338,2022-02-17T19:59:10,2022-02-17T20:06:10,0.117,0.403
339,2022-02-17T20:30:20,2022-02-17T20:49:30,0.319,0.372
340,2022-02-17T21:11:50,2022-02-17T22:16:50,1.083,0.289
341,2022-02-17T22:34:10,2022-02-17T23:16:00,0.697,0.950
342,2022-02-18T00:13:00,2022-02-18T00:13:30,0.008,0.319
343,2022-02-18T00:32:40,2022-02-18T01:17:00,0.739,0.592
344,2022-02-18T01:52:30,2022-02-18T02:51:50,0.989,0.253
345,2022-02-18T03:07:00,2022-02-18T04:59:00,1.867,1.761
346,2022-02-18T06:44:40,2022-02-18T11:13:20,4.478,0.283
347,2022-02-18T11:30:20,2022-02-19T01:06:20,13.600,14.567
348,2022-02-19T15:40:20,2022-02-19T23:52:40,8.206,2.953
349,2022-02-20T02:49:50,2022-02-20T02:52:00,0.036,1.381
350,2022-02-20T04:14:50,2022-02-20T04:15:00,0.003,3.778
351,2022-02-20T08:01:40,2022-02-20T08:06:40,0.083,0.247
352,2022-02-20T08:21:30,2022-02-20T20:52:30,12.517,0.258
353,2022-02-20T21:08:00,2022-02-21T01:33:50,4.431,0.350
354,2022-02-21T01:54:50,2022-02-21T02:04:20,0.158,0.836
355,2022-02-21T02:54:30,2022-02-21T03:06:10,0.194,0.286
356,2022-02-21T03:23:20,2022-02-21T03:40:50,0.292,1.661
357,2022-02-21T05:20:30,2022-02-21T05:21:40,0.019,0.503
358,2022-02-21T05:51:50,2022-02-21T07:07:40,1.264,0.797
359,2022-02-21T07:55:30,2022-02-21T07:55:50,0.006,1.117
360,2022-02-21T09:02:50,2022-02-21T09:07:20,0.075,0.372
361,2022-02-21T09:29:40,2022-02-21T09:32:00,0.039,2.908
362,2022-02-21T12:26:30,2022-02-22T10:40:00,22.225,0.294
363,2022-02-22T10:57:40,2022-02-22T11:56:40,0.983,0.417
364,2022-02-22T12:21:40,2022-02-22T12:25:20,0.061,0.828
365,2022-02-22T13:15:00,2022-02-22T13:19:30,0.075,0.275
366,2022-02-22T13:36:00,2022-02-22T14:18:00,0.700,0.422
367,2022-02-22T14:43:20,2022-02-22T14:44:50,0.025,0.264
368,2022-02-22T15:00:40,2022-02-22T21:50:00,6.822,0.283
369,2022-02-22T22:07:00,2022-02-22T22:10:50,0.064,47.406
370,2022-02-24T21:35:10,2022-02-24T21:40:40,0.092,0.278
371,2022-02-24T21:57:20,2022-02-24T22:00:40,0.056,17.797
372,2022-02-25T15:48:30,2022-02-25T15:50:10,0.028,2.994
373,2022-02-25T18:49:50,2022-02-25T18:53:00,0.053,2.078
374,2022-02-25T20:57:40,2022-02-25T21:10:20,0.211,0.372
375,2022-02-25T21:32:40,2022-02-25T23:52:40,2.333,19.792
376,2022-02-26T19:40:10,2022-02-26T19:40:40,0.008,19.639
377,2022-02-27T15:19:00,2022-02-27T15:26:00,0.117,23.356
378,2022-02-28T14:47:20,2022-02-28T14:58:30,0.186,0.869
379,2022-02-28T15:50:40,2022-02-28T15:56:10,0.092,0.936
380,2022-02-28T16:52:20,2022-02-28T16:55:30,0.053,0.308
381,2022-02-28T17:14:00,2022-02-28T17:15:00,0.017,1.708
382,2022-02-28T18:57:30,2022-02-28T19:05:50,0.139,3.931
383,2022-02-28T23:01:40,2022-02-28T23:01:50,0.003,0.233
384,2022-02-28T23:15:50,2022-02-28T23:55:10,0.656,1.056
385,2022-03-01T00:58:30,2022-03-01T00:58:50,0.006,0.847
386,2022-03-01T01:49:40,2022-03-01T01:49:50,0.003,0.258
