id,start_time,end_time,duration_hr,gap_hr
88,2022-01-18T18:58:30,2022-01-19T10:51:10,15.878,7.203
89,2022-01-19T18:03:20,2022-01-19T22:39:50,4.608,3.753
90,2022-01-20T02:25:00,2022-01-20T02:25:00,0.000,18.500
91,2022-01-20T20:55:00,2022-01-20T21:41:50,0.781,6.589
92,2022-01-21T04:17:10,2022-01-21T07:19:30,3.039,2.325
93,2022-01-21T09:39:00,2022-01-21T14:28:20,4.822,0.006
94,2022-01-21T14:28:40,2022-01-21T19:17:10,4.808,2.172
95,2022-01-21T21:27:30,2022-01-22T00:55:20,3.464,0.056
96,2022-01-22T00:58:40,2022-01-22T09:47:10,8.808,8.392
97,2022-01-22T18:10:40,2022-01-23T04:27:00,10.272,9.544
98,2022-01-23T13:59:40,2022-01-24T07:59:50,18.003,1.050
99,2022-01-24T09:02:50,2022-01-24T15:10:30,6.128,3.100
100,2022-01-24T18:16:30,2022-01-24T21:34:30,3.300,35.808
101,2022-01-26T09:23:00,2022-01-26T16:25:50,7.047,5.828
102,2022-01-26T22:15:30,2022-01-27T00:25:20,2.164,2.372
103,2022-01-27T02:47:40,2022-01-27T05:11:00,2.389,1.397
104,2022-01-27T06:34:50,2022-01-27T11:55:40,5.347,5.003
105,2022-01-27T16:55:50,2022-01-27T21:15:50,4.333,13.044
106,2022-01-28T10:18:30,2022-01-28T15:58:30,5.667,0.000
107,2022-01-28T15:58:30,2022-01-29T02:10:50,10.206,4.708
108,2022-01-29T06:53:20,2022-01-29T13:40:50,6.792,3.497
109,2022-01-29T17:10:40,2022-01-29T21:33:10,4.375,0.489
110,2022-01-29T22:02:30,2022-01-30T15:47:40,17.753,0.211
111,2022-01-30T16:00:20,2022-01-31T04:30:50,12.508,14.883
112,2022-01-31T19:23:50,2022-02-01T06:51:30,11.461,0.161
113,2022-02-01T07:01:10,2022-02-01T14:26:20,7.419,0.128
114,2022-02-01T14:34:00,2022-02-01T22:24:30,7.842,23.133
115,2022-02-02T21:32:30,2022-02-02T21:52:20,0.331,16.850
116,2022-02-03T14:43:20,2022-02-03T17:25:30,2.703,5.572
117,2022-02-03T22:59:50,2022-02-04T09:58:30,10.978,0.000
118,2022-02-04T09:58:30,2022-02-04T22:17:40,12.319,6.694
119,2022-02-05T04:59:20,2022-02-05T21:51:30,16.869,2.261
120,2022-02-06T00:07:10,2022-02-06T00:43:40,0.608,3.083
121,2022-02-06T03:48:40,2022-02-06T12:58:30,9.164,0.000
122,2022-02-06T12:58:30,2022-02-06T17:08:50,4.172,4.386
123,2022-02-06T21:32:00,2022-02-06T21:32:00,0.000,8.369
124,2022-02-07T05:54:10,2022-02-07T11:19:00,5.414,3.825
125,2022-02-07T15:08:30,2022-02-07T18:42:30,3.567,3.436
126,2022-02-07T22:08:40,2022-02-08T09:00:40,10.867,9.719
127,2022-02-08T18:43:50,2022-02-08T19:14:30,0.511,12.928
128,2022-02-09T08:10:10,2022-02-09T10:44:20,2.569,1.625
129,2022-02-09T12:21:50,2022-02-09T15:51:00,3.486,0.456
130,2022-02-09T16:18:20,2022-02-10T01:05:50,8.792,8.397
131,2022-02-10T09:29:40,2022-02-10T20:27:00,10.956,1.492
132,2022-02-10T21:56:30,2022-02-10T22:15:40,0.319,3.022
133,2022-02-11T01:17:00,2022-02-11T05:28:30,4.192,0.000
134,2022-02-11T05:28:30,2022-02-11T22:17:50,16.822,16.647
135,2022-02-12T14:56:40,2022-02-12T16:02:50,1.103,3.044
136,2022-02-12T19:05:30,2022-02-13T00:41:40,5.603,1.642
137,2022-02-13T02:20:10,2022-02-13T08:14:20,5.903,6.169
138,2022-02-13T14:24:30,2022-02-14T05:28:30,15.067,0.000
139,2022-02-14T05:28:30,2022-02-14T13:42:00,8.225,4.083
140,2022-02-14T17:47:00,2022-02-14T23:05:30,5.308,6.047
141,2022-02-15T05:08:20,2022-02-15T08:28:30,3.336,0.000
