id,start_time,end_time,duration_hr,gap_hr
88,2022-01-06T07:18:50,2022-01-06T18:07:30,10.811,0.658
89,2022-01-06T18:47:00,2022-01-06T21:58:00,3.183,1.272
90,2022-01-06T23:14:20,2022-01-06T23:21:50,0.125,11.672
91,2022-01-07T11:02:10,2022-01-07T11:46:00,0.731,2.483
92,2022-01-07T14:15:00,2022-01-07T16:30:30,2.258,2.600
93,2022-01-07T19:06:30,2022-01-07T19:10:40,0.069,1.964
94,2022-01-07T21:08:30,2022-01-08T13:36:10,16.461,1.144
95,2022-01-08T14:44:50,2022-01-08T14:50:50,0.100,0.669
96,2022-01-08T15:31:00,2022-01-08T15:38:30,0.125,0.947
97,2022-01-08T16:35:20,2022-01-09T02:52:10,10.281,1.983
98,2022-01-09T04:51:10,2022-01-09T05:08:20,0.286,21.581
99,2022-01-10T02:43:10,2022-01-10T02:43:20,0.003,12.894
100,2022-01-10T15:37:00,2022-01-10T15:38:40,0.028,40.944
101,2022-01-12T08:35:20,2022-01-12T17:00:00,8.411,4.142
102,2022-01-12T21:08:30,2022-01-13T04:22:00,7.225,6.925
103,2022-01-13T11:17:30,2022-01-13T11:17:40,0.003,3.111
104,2022-01-13T14:24:20,2022-01-14T01:12:40,10.806,6.181
105,2022-01-14T07:23:30,2022-01-14T08:09:00,0.758,1.100
106,2022-01-14T09:15:00,2022-01-14T13:28:50,4.231,7.869
107,2022-01-14T21:21:00,2022-01-14T21:22:40,0.028,1.075
108,2022-01-14T22:27:10,2022-01-14T22:55:10,0.467,18.017
109,2022-01-15T16:56:10,2022-01-16T03:03:40,10.125,3.747
110,2022-01-16T06:48:30,2022-01-16T06:51:50,0.056,6.761
111,2022-01-16T13:37:30,2022-01-16T18:59:30,5.367,1.386
112,2022-01-16T20:22:40,2022-01-16T20:29:00,0.106,0.539
113,2022-01-16T21:01:20,2022-01-16T21:07:00,0.094,21.581
114,2022-01-17T18:41:50,2022-01-17T19:36:40,0.914,0.436
115,2022-01-17T20:02:50,2022-01-18T06:22:30,10.328,0.975
116,2022-01-18T07:21:00,2022-01-18T07:22:10,0.019,0.622
117,2022-01-18T07:59:30,2022-01-18T09:33:40,1.569,0.883
118,2022-01-18T10:26:40,2022-01-19T05:32:30,19.097,0.506
119,2022-01-19T06:02:50,2022-01-19T08:58:50,2.933,0.503
120,2022-01-19T09:29:00,2022-01-19T09:53:40,0.411,0.667
121,2022-01-19T10:33:40,2022-01-19T10:51:10,0.292,8.169
122,2022-01-19T19:01:20,2022-01-19T19:13:50,0.208,1.267
123,2022-01-19T20:29:50,2022-01-19T20:32:40,0.047,24.372
124,2022-01-20T20:55:00,2022-01-20T20:59:10,0.069,0.667
125,2022-01-20T21:39:10,2022-01-20T21:41:50,0.044,6.589
126,2022-01-21T04:17:10,2022-01-21T04:31:10,0.233,0.547
127,2022-01-21T05:04:00,2022-01-21T05:05:00,0.017,0.925
128,2022-01-21T06:00:30,2022-01-21T07:19:30,1.317,3.067
129,2022-01-21T10:23:30,2022-01-21T13:17:10,2.894,1.175
