id,start_time,end_time,duration_hr,gap_hr
88,2022-02-22T13:36:00,2022-02-22T22:10:50,8.581,42.033
89,2022-02-24T16:12:50,2022-02-24T22:00:40,5.797,17.797
90,2022-02-25T15:48:30,2022-02-25T23:52:40,8.069,19.792
91,2022-02-26T19:40:10,2022-02-27T00:32:40,4.875,14.772
92,2022-02-27T15:19:00,2022-02-27T23:58:10,8.653,14.819
93,2022-02-28T14:47:20,2022-02-28T20:20:50,5.558,2.214
94,2022-02-28T22:33:40,2022-03-01T02:13:00,3.656,5.864
95,2022-03-01T08:04:50,2022-03-01T10:49:40,2.747,3.406
96,2022-03-01T14:14:00,2022-03-02T00:59:50,10.764,4.078
97,2022-03-02T05:04:30,2022-03-02T13:28:30,8.400,0.000
98,2022-03-02T13:28:30,2022-03-03T00:30:50,11.039,14.692
99,2022-03-03T15:12:20,2022-03-03T18:29:30,3.286,9.281
100,2022-03-04T03:46:20,2022-03-04T13:57:10,10.181,8.653
101,2022-03-04T22:36:20,2022-03-05T03:58:30,5.369,8.733
102,2022-03-05T12:42:30,2022-03-06T00:53:30,12.183,5.228
103,2022-03-06T06:07:10,2022-03-07T01:34:40,19.458,13.531
104,2022-03-07T15:06:30,2022-03-07T17:15:40,2.153,6.428
105,2022-03-07T23:41:20,2022-03-07T23:41:20,0.000,17.644
106,2022-03-08T17:20:00,2022-03-09T12:54:40,19.578,3.589
107,2022-03-09T16:30:00,2022-03-10T01:13:10,8.719,15.739
108,2022-03-10T16:57:30,2022-03-10T17:25:40,0.469,6.981
109,2022-03-11T00:24:30,2022-03-11T11:55:00,11.508,2.947
110,2022-03-11T14:51:50,2022-03-12T03:56:10,13.072,9.547
111,2022-03-12T13:29:00,2022-03-12T15:28:10,1.986,4.014
112,2022-03-12T19:29:00,2022-03-13T03:04:30,7.592,10.992
113,2022-03-13T14:04:00,2022-03-14T00:02:30,9.975,13.706
114,2022-03-14T13:44:50,2022-03-14T19:04:20,5.325,17.761
115,2022-03-15T12:50:00,2022-03-15T13:22:00,0.533,12.806
116,2022-03-16T02:10:20,2022-03-16T06:04:50,3.908,16.072
117,2022-03-16T22:09:10,2022-03-16T22:14:20,0.086,15.564
118,2022-03-17T13:48:10,2022-03-17T17:06:10,3.300,5.489
119,2022-03-17T22:35:30,2022-03-17T22:36:50,0.022,5.689
120,2022-03-18T04:18:10,2022-03-18T16:55:50,12.628,44.742
121,2022-03-20T13:40:20,2022-03-20T15:58:20,2.300,28.883
122,2022-03-21T20:51:20,2022-03-22T03:58:10,7.114,35.928
123,2022-03-23T15:53:50,2022-03-23T17:03:00,1.153,28.783
124,2022-03-24T21:50:00,2022-03-24T22:29:00,0.650,10.175
125,2022-03-25T08:39:30,2022-03-25T13:09:20,4.497,4.708
126,2022-03-25T17:51:50,2022-03-26T01:44:10,7.872,14.094
